Country Name,Country Code,Indicator Name,Indicator Code,Year,ruralpopulationpercent
"Gambia, The",GMB,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,37.418
"Gambia, The",GMB,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,38.069
"Gambia, The",GMB,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,38.73
Georgia,GEO,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,39.703
Georgia,GEO,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,40.128
Georgia,GEO,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,40.547
Georgia,GEO,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,40.961
Georgia,GEO,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,41.368
Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,22.352
Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,22.456
Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,22.547
Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,22.624
Germany,DEU,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,22.688
Ghana,GHA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,41.385
Ghana,GHA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,42.015
Ghana,GHA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,42.651
Ghana,GHA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,43.293
Ghana,GHA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,43.94
Gibraltar,GIB,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.0
Gibraltar,GIB,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.0
Gibraltar,GIB,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.0
Gibraltar,GIB,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.0
Gibraltar,GIB,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.0
Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,19.643
Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,19.962
Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,20.285
Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,20.612
Greece,GRC,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,20.942
Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,12.273
Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,12.493
Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,12.718
Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,12.948
Greenland,GRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,13.184
Grenada,GRD,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,63.132
Grenada,GRD,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,63.306
Grenada,GRD,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,63.463
Grenada,GRD,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,63.604
Grenada,GRD,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,63.728
Guam,GUM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,4.90900000000001
Guam,GUM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,4.985
Guam,GUM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,5.062
Guam,GUM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,5.14100000000001
Guam,GUM,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,5.22
Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,47.334
Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,47.755
Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,48.164
Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,48.561
Guatemala,GTM,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,48.946
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,62.332
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,62.736
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,63.125
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,63.5
Guinea,GIN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,63.86
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,54.959
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,55.383
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,55.804
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,56.223
Guinea-Bissau,GNB,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,56.64
Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,72.978
Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,73.103
Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,73.214
Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,73.311
Guyana,GUY,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,73.394
Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,41.18
Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,42.036
Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,42.912
Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,43.808
Haiti,HTI,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,44.722
Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,40.4
Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,41.018
Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,41.641
Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,42.27
Honduras,HND,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,42.904
"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.0
"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.0
"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.0
"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.0
"Hong Kong SAR, China",HKG,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.0
Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,27.448
Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,27.755
Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,28.058
Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,28.356
Hungary,HUN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,28.649
Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,6.008
Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,6.056
Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,6.102
Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,6.145
Iceland,ISL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,6.187
India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,64.128
India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,64.607
India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,65.074
India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,65.528
India,IND,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,65.97
Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,42.066
Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,42.71
Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,43.359
Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,44.015
Indonesia,IDN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,44.675
"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,23.193
"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,23.655
"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,24.126
"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,24.609
"Iran, Islamic Rep.",IRN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,25.102
Iraq,IRQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,28.646
Iraq,IRQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,28.881
Iraq,IRQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,29.107
Iraq,IRQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,29.322
Iraq,IRQ,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,29.527
Ireland,IRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,35.817
Ireland,IRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,36.088
Ireland,IRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,36.347
Ireland,IRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,36.595
Ireland,IRL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,36.83
Isle of Man,IMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,46.729
Isle of Man,IMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,46.924
Isle of Man,IMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,47.102
Isle of Man,IMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,47.265
Isle of Man,IMN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,47.412
Israel,ISR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,7.23699999999999
Israel,ISR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,7.32599999999999
Israel,ISR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,7.413
Israel,ISR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,7.499
Israel,ISR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,7.58199999999999
Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,28.343
Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,28.654
Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,28.961
Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,29.264
Italy,ITA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,29.562
Jamaica,JAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,42.992
Jamaica,JAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,43.348
Jamaica,JAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,43.689
Jamaica,JAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,44.015
Jamaica,JAM,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,44.326
Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,8.045
Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,8.133
Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,8.218
Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,8.30200000000001
Japan,JPN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,8.384
Jordan,JOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,8.173
Jordan,JOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,8.374
Jordan,JOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,8.58199999999999
Jordan,JOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,8.797
Jordan,JOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,9.021
Kazakhstan,KAZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,42.01
Kazakhstan,KAZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,42.179
Kazakhstan,KAZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,42.329
Kazakhstan,KAZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,42.46
Kazakhstan,KAZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,42.572
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,70.998
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,71.507
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,72.005
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,72.493
Kenya,KEN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,72.97
Kiribati,KIR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,42.942
Kiribati,KIR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,43.665
Kiribati,KIR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,44.406
Kiribati,KIR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,45.165
Kiribati,KIR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,45.943
"Korea, Dem. People's Rep.",PRK,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,37.084
"Korea, Dem. People's Rep.",PRK,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,37.358
"Korea, Dem. People's Rep.",PRK,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,37.619
"Korea, Dem. People's Rep.",PRK,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,37.866
"Korea, Dem. People's Rep.",PRK,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,38.101
"Korea, Rep.",KOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,18.573
"Korea, Rep.",KOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,18.586
"Korea, Rep.",KOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,18.586
"Korea, Rep.",KOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,18.57
"Korea, Rep.",KOR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,18.541
Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,
Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,
Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,
Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,
Kosovo,XKX,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,
Kuwait,KWT,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.0
Kuwait,KWT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.0
Kuwait,KWT,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.0
Kuwait,KWT,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.0
Kuwait,KWT,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.0
Kyrgyz Republic,KGZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,62.539
Kyrgyz Republic,KGZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,62.854
Kyrgyz Republic,KGZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,63.144
Kyrgyz Republic,KGZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,63.409
Kyrgyz Republic,KGZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,63.649
Lao PDR,LAO,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,62.408
Lao PDR,LAO,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,63.061
Lao PDR,LAO,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,63.71
Lao PDR,LAO,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,64.355
Lao PDR,LAO,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,64.996
Latvia,LVA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,31.46
Latvia,LVA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,31.579
Latvia,LVA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,31.685
Latvia,LVA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,31.778
Latvia,LVA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,31.858
Lebanon,LBN,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,10.738
Lebanon,LBN,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,10.907
Lebanon,LBN,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,11.075
Lebanon,LBN,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,11.242
Lebanon,LBN,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,11.407
Lesotho,LSO,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,70.057
Lesotho,LSO,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,70.52
Lesotho,LSO,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,70.972
Lesotho,LSO,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,71.415
Lesotho,LSO,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,71.847
Liberia,LBR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,46.935
Liberia,LBR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,47.427
Liberia,LBR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,47.911
Liberia,LBR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,48.385
Liberia,LBR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,48.849
Libya,LBY,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,18.698
Libya,LBY,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,19.006
Libya,LBY,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,19.309
Libya,LBY,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,19.607
Libya,LBY,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,19.898
Liechtenstein,LIE,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,85.462
Liechtenstein,LIE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,85.529
Liechtenstein,LIE,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,85.584
Liechtenstein,LIE,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,85.629
Liechtenstein,LIE,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,85.662
Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,31.535
Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,31.751
Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,31.954
Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,32.145
Lithuania,LTU,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,32.321
Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,8.119
Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,8.328
Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,8.547
Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,8.777
Luxembourg,LUX,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,9.01900000000001
"Macao SAR, China",MAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.0
"Macao SAR, China",MAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.0
"Macao SAR, China",MAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.0
"Macao SAR, China",MAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.0
"Macao SAR, China",MAC,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.0
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,60.118
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,60.793
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,61.466
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,62.139
Madagascar,MDG,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,62.809
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,82.02
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,82.305
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,82.573
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,82.826
Malawi,MWI,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,83.063
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,21.786
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,22.304
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,22.84
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,23.393
Malaysia,MYS,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,23.964
Maldives,MDV,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,58.464
Maldives,MDV,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,58.898
Maldives,MDV,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,59.331
Maldives,MDV,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,59.762
Maldives,MDV,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,60.192
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,54.563
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,55.323
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,56.091
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,56.864
Mali,MLI,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,57.644
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,5.125
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,5.19
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,5.256
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,5.322
Malta,MLT,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,5.38800000000001
Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,21.48
Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,21.838
Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,22.206
Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,22.583
Marshall Islands,MHL,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,22.969
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,43.077
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,43.867
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,44.673
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,45.493
Mauritania,MRT,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,46.328
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,59.19
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,59.225
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,59.24
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,59.234
Mauritius,MUS,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,59.207
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,18.7
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,18.984
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,19.269
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,19.556
Mexico,MEX,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,19.844
"Micronesia, Fed. Sts.",FSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,76.783
"Micronesia, Fed. Sts.",FSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,76.932
"Micronesia, Fed. Sts.",FSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,77.067
"Micronesia, Fed. Sts.",FSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,77.188
"Micronesia, Fed. Sts.",FSM,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,77.297
Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,56.827
Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,57.002
Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,57.151
Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,57.274
Moldova,MDA,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,57.371
Monaco,MCO,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,0.0
Monaco,MCO,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,0.0
Monaco,MCO,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,0.0
Monaco,MCO,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,0.0
Monaco,MCO,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,0.0
Mongolia,MNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,31.07
Mongolia,MNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,31.215
Mongolia,MNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,31.343
Mongolia,MNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,31.457
Mongolia,MNG,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,31.555
Montenegro,MNE,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,31.836
Montenegro,MNE,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,32.174
Montenegro,MNE,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,32.512
Montenegro,MNE,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,32.85
Montenegro,MNE,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,33.187
Morocco,MAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,35.404
Morocco,MAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,35.935
Morocco,MAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,36.468
Morocco,MAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,37.006
Morocco,MAR,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,37.547
Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,61.813
Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,62.372
Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,62.926
Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2019,63.472
Mozambique,MOZ,Rural population (% of total population),SP.RUR.TOTL.ZS,2018,64.012
Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2022,68.229
Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2021,68.552
Myanmar,MMR,Rural population (% of total population),SP.RUR.TOTL.ZS,2020,68.859
